Lough,RepresentativeMonitoringPoints,ShellfishSpecies,DateOfSampling ,DSP-OA+PTX160micrograms/kilograms,DSP-AZA160micrograms/kilograms,DSP-YTX3.75milligram/kilogram,PSP80micrograms/100grams,ASP20micrograms/grams,CurrentStatus,Comments
Larne Lough,L3 - AFFNI88,Oysters,2020-09-08,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-09-15,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-09-22,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-09-29,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-10-05,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-10-13,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-10-20,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-10-26,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-11-03,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-11-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-07,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-14,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-21,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-27,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-03,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-11,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-25,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-02,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-10,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-16,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-24,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-03-30,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-04-07,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-04-15,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-04-21,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-04-27,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-05-05,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-05-11,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,2020-05-18,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-05-26,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-06-01,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-06-08,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-06-15,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-06-22,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-06-29,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-07-06,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-07-16,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-07-21,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-07-27,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-08-04,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-08-10,20,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-08-18,29,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-08-24,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-09-01,13,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-09-07,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-09-15,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-09-21,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-09-29,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-10-06,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-10-13,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-10-19,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-10-27,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-11-03,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-11-10,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-11-16,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-01-06,,,,,,OPEN,Missed sample. Due to high tides it was not possible for the sampling officer to access the site and retrieve samples. Council unable to rearrange sample collection for another day this week due to tide times and lack of daylight.
Strangford,S7 - AFFNI76,Oysters,2020-01-14,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-01-21,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-01-27,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-03,NEG,NEG,NEG,NEG,0.46,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-11,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-25,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-02,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-10,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-16,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-24,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-03-30,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-04-07,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-04-15,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-04-21,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-04-27,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-05-05,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-05-11,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-05-19,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-05-25,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-06-02,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-06-08,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-06-16,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-06-22,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-06-30,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-07-16,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-07-21,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-07-28,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-08-10,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-08-18,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,2020-09-01,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
