Lough,RepresentativeMonitoringPoints,ShellfishSpecies,DateOfSampling ,DSP-OA+PTX160micrograms/kilograms,DSP-AZA160micrograms/kilograms,DSP-YTX3.75milligram/kilogram,PSP80micrograms/100grams,ASP20micrograms/grams,CurrentStatus,Comments
Strangford,S2 - AFFNI42,Mussels,2021-03-30,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-04-07,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-04-13,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-04-19,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-04-27,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-05-04,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-05-11,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-05-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-05-25,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-06-01,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-06-08,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-06-14,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-06-22,23,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2021-06-28,36,NEG,NEG,NT,NT,OPEN,
Strangford,S6 - AFFNI 93,Oysters,2021-04-08,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-01-14,,,,,,OPEN,Missed sample due to lack of daylight  
Strangford,S7 - AFFNI76,Oysters,2021-01-18,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-01-26,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-02-02,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-02-09,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-02-15,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-02-23,,,,,,OPEN,Missed sample due to adverse weather conditions
Strangford,S7 - AFFNI76,Oysters,2021-03-02,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-03-09,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-03-15,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-03-22,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-03-29,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-04-08,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-04-13,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-04-19,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-04-26,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-05-04,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-05-10,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-05-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-05-25,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-06-01,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-06-08,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-06-14,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-06-22,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2021-06-28,NEG,NEG,NEG,NT,NT,OPEN,
